QID,Title,Sub Category,Category,CVE ID,Vendor Reference,CVSS Base,CVSS3 Base,Bugtraq ID,Modified,Published
115882,Sun Solaris Issue in namefs Kernel Module (1019268.1),"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-3450,Oracle ID 1019268.1,7.2,'-,30513,07/30/2009 at 17:43:53 (GMT-0300),08/12/2008 at 04:00:00 (GMT-0300)
115883,Red Hat libxslt Security Update (RHSA-2008:0649-3),"Unix Authenticated Discovery, Patch Available, Exploit Available",Local,CVE-2008-2935,RHSA-2008:0649,7.5,'-,30467,08/12/2008 at 04:00:00 (GMT-0300),08/12/2008 at 04:00:00 (GMT-0300)
115884,Red Hat Kernel Security Update (RHSA-2008:0612),"Unix Authenticated Discovery, Patch Available",Local,"CVE-2008-1294,CVE-2008-2136,CVE-2008-2812",RHSA-2008:0612,7.2,'-,"29235,29004,30076",02/05/2009 at 16:49:56 (GMT-0300),08/15/2008 at 04:00:00 (GMT-0300)
115885,Webex Meeting Manager ActiveX Control Buffer Overflow Vulnerability,"Windows Authenticated Discovery, Patch Available, Exploit Available",Local,CVE-2008-3558,,9.3,'-,30578,12/15/2008 at 18:36:37 (GMT-0300),08/12/2008 at 04:00:00 (GMT-0300)
115886,Gentoo Tomcat Privilege Escalation Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2004-1452,,7.2,'-,10951,08/14/2008 at 04:00:00 (GMT-0300),08/14/2008 at 04:00:00 (GMT-0300)
115887,Maxthon Browser Content-Type Buffer Overflow Vulnerability,"Windows Authenticated Discovery, Exploit Available",Local,CVE-2008-3667,,6.8,'-,30617,09/16/2009 at 14:24:22 (GMT-0300),08/14/2008 at 04:00:00 (GMT-0300)
115888,uTorrent created by Buffer Overflow Vulnerability,"Windows Authenticated Discovery, Patch Available, Exploit Available",Local,CVE-2008-4434,,9.3,'-,30653,02/09/2009 at 21:42:16 (GMT-0300),08/15/2008 at 04:00:00 (GMT-0300)
115889,Solaris Security Issue in FreeType2 Library May Lead to Denial of Service (1019380.1),"Unix Authenticated Discovery, Patch Available",Local,"CVE-2008-1806, CVE-2008-1807, CVE-2008-1808",Oracle ID 1019380.1,7.5,'-,"29640,29641,29639,29637",08/15/2008 at 04:00:00 (GMT-0300),08/15/2008 at 04:00:00 (GMT-0300)
115890,SUSE Security Announcement: openwsman (SUSE-SA:2008:041),"Unix Authenticated Discovery, Patch Available",Local,"CVE-2008-2233,CVE-2008-2234",SUSE-SA:2008:041,7.5,'-,30694,08/25/2008 at 14:25:16 (GMT-0300),08/25/2008 at 04:00:00 (GMT-0300)
115891,Security Vulnerability in Perl Version 5.8,"Unix Authenticated Discovery, Patch Available",Local,"CVE-2007-5116, CVE-2008-1927","Oracle ID 1018985.1,RHSA-2008:0522",7.5,'-,"28928,26350",08/22/2008 at 13:44:56 (GMT-0300),08/15/2008 at 04:00:00 (GMT-0300)
115892,FlashGet FTP PWD Response Remote Buffer Overflow Vulnerability,"Windows Authenticated Discovery, Exploit Available",Local,CVE-2008-4321,,9.3,'-,30685,09/15/2009 at 21:39:25 (GMT-0300),08/19/2008 at 04:00:00 (GMT-0300)
115893,Red Hat nfs-utils Security Update (RHSA-2008:0486-4),"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-1376,RHSA-2008:0486,7.5,'-,30466,08/19/2008 at 04:00:00 (GMT-0300),08/19/2008 at 04:00:00 (GMT-0300)
115894,VLC Media Player Multiple overflows in VLC demuxers,"Windows Authenticated Discovery, Patch Available, Exploit Available",Local,"CVE-2008-3732,CVE-2008-3794",sa0807,9.3,'-,"30718,30806",12/15/2009 at 19:30:39 (GMT-0300),08/19/2008 at 04:00:00 (GMT-0300)
115895,Fedora Core 6 Security Update (FEDORA-2007-351),"Unix Authenticated Discovery, Patch Available",Local,CVE-2007-0002,,9.3,'-,23006,08/26/2008 at 15:44:19 (GMT-0300),08/25/2008 at 04:00:00 (GMT-0300)
115896,Red Hat rdesktop Security Update (RHSA-2008:0575-5),"Unix Authenticated Discovery, Patch Available, Exploit Available",Local,"CVE-2008-1801,CVE-2008-1803",RHSA-2008:0575,9.3,'-,29097,08/25/2008 at 15:02:49 (GMT-0300),08/25/2008 at 04:00:00 (GMT-0300)
115897,Novell iPrint Client ActiveX Control Multiple Stack Overflow Vulnerabilities,"Windows Authenticated Discovery, Patch Available, Exploit Available",Local,CVE-2008-2908,5008420,9.3,'-,29736,09/16/2009 at 14:33:28 (GMT-0300),08/22/2008 at 04:00:00 (GMT-0300)
115898,Serv-U File Server SFTP Logging Denial of Service Vulnerability,"Windows Authenticated Discovery, Patch Available",Local,,Serv-u,8,'-,,08/21/2008 at 04:00:00 (GMT-0300),
115899,VMware Workstation hcmon.sys Local Denial of Service Vulnerability,"Windows Authenticated Discovery, Patch Available, Exploit Available",Local,CVE-2008-3761,,4.9,'-,"30737,34373",09/16/2009 at 14:23:51 (GMT-0300),09/09/2008 at 04:00:00 (GMT-0300)
115900,Red Hat Postfix Security Update (RHSA-2008:0839-3),"Unix Authenticated Discovery, Patch Available, Exploit Available",Local,CVE-2008-2936,RHSA-2008:0839,6.2,'-,30691,08/25/2008 at 15:11:07 (GMT-0300),08/25/2008 at 04:00:00 (GMT-0300)
115901,Opera 9.51 Multiple Vulnerabilities,"Multiple Authentication Types Discovery, Patch Available",Local,"CVE-2008-4195, CVE-2008-4197, CVE-2008-4198, CVE-2008-4199, CVE-2008-4200","Opera 892,Opera 893,Opera 894,Opera 895,Opera 896,Opera 897",9.3,'-,30768,02/09/2009 at 21:28:36 (GMT-0300),08/22/2008 at 04:00:00 (GMT-0300)
115902,Solaris NFSv4 Client Kernel Module Denial of Service Vulnerability (1019524.1),"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-6024,Oracle ID 1019524.1,5.4,'-,30753,02/09/2009 at 22:00:04 (GMT-0300),08/22/2008 at 04:00:00 (GMT-0300)
115903,Citrix Presentation Server Arbitrary Code Execution,"Windows Authenticated Discovery, Patch Available, Exploit Available",Local,CVE-2007-0444,citrix advisory,7.2,'-,22217,08/25/2008 at 15:19:26 (GMT-0300),08/25/2008 at 04:00:00 (GMT-0300)
115904,Red Hat hplip Security Update (RHSA-2008:0818-4),"Unix Authenticated Discovery, Patch Available",Local,"CVE-2008-2940, CVE-2008-2941",RHSA-2008:0818,7.2,'-,30683,08/25/2008 at 15:25:53 (GMT-0300),08/25/2008 at 04:00:00 (GMT-0300)
115905,Sun Solaris Security Issue in Secure Shell Daemon (1019547.1),Unix Authenticated Discovery,Local,,Oracle ID 1019547.1,6.8,'-,,08/25/2008 at 04:00:00 (GMT-0300),
115906,Linux libxml2 Security Update,"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-3281,"DSA 1631-1,RHSA-2008:0836",4.3,'-,30783,08/27/2008 at 14:38:30 (GMT-0300),08/25/2008 at 04:00:00 (GMT-0300)
115907,Red Hat Security Update for OpenSSH Packages (RHSA-2008:0855-6),"Unix Authenticated Discovery, Patch Available",Local,CVE-2007-4752,RHSA-2008:0855,7.5,'-,25628,08/22/2008 at 19:33:37 (GMT-0300),08/22/2008 at 04:00:00 (GMT-0300)
115908,Tampered Red Hat OpenSSH Packages Found (RHSA-2008:0855-6),"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-3844,RHSA-2008:0855,9.3,'-,30794,09/15/2009 at 21:40:35 (GMT-0300),08/22/2008 at 04:00:00 (GMT-0300)
115909,Yahoo! Messenger CYFT FT60.DLL ActiveX Control GetFile Method Arbitrary File Upload Vulnerability,"Windows Authenticated Discovery, Exploit Available",Local,CVE-2007-5017,,5,'-,25727,09/17/2009 at 15:32:15 (GMT-0300),08/27/2008 at 04:00:00 (GMT-0300)
115911,IBM AIX Utape Buffer Overflow,"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-0588,IBM DOC 4070,7.2,'-,27430,09/17/2009 at 14:56:42 (GMT-0300),08/29/2008 at 04:00:00 (GMT-0300)
115912,Python stringobject.c Multiple Remote Buffer Overflow Vulnerabilities,"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-1887,Python bugs,9.3,'-,28749,09/05/2008 at 04:00:00 (GMT-0300),09/05/2008 at 04:00:00 (GMT-0300)
115913,Red Hat ipsec-tools Security Update (RHSA-2008:0849-5),"Unix Authenticated Discovery, Patch Available",Local,"CVE-2008-3651,CVE-2008-3652",RHSA-2008:0849,7.8,'-,30657,08/27/2008 at 14:50:48 (GMT-0300),08/27/2008 at 04:00:00 (GMT-0300)
115914,Multiple Security Vulnerabilities in JavaScript Engine in Mozilla 1.7 for Solaris (1001123.1),"Unix Authenticated Discovery, Patch Available",Local,CVE-2007-2868,Oracle ID 1001123.1,9.3,'-,24242,09/04/2008 at 04:00:00 (GMT-0300),09/04/2008 at 04:00:00 (GMT-0300)
115915,Red Hat libtiff Security Update (RHSA-2008:0863-3),"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-2327,RHSA-2008:0863,6.8,'-,30832,09/03/2008 at 04:00:00 (GMT-0300),09/03/2008 at 04:00:00 (GMT-0300)
115916,IBM AIX swap Command Multiple Local Buffer Overflow Vulnerabilities,"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-0584,IBM DOC 4064,7.2,'-,27432,09/17/2009 at 14:57:41 (GMT-0300),09/03/2008 at 04:00:00 (GMT-0300)
115917,IBM AIX ps Command Sensitive Information Leakage,"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-0589,IBM ps command information leak,4.9,'-,27434,11/09/2009 at 21:35:20 (GMT-0300),09/03/2008 at 04:00:00 (GMT-0300)
115918,PowerDNS Malformed Query Handling Weakness,"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-3337,powerdns-advisory-2008-02,6.4,'-,30587,09/05/2008 at 04:00:00 (GMT-0300),09/05/2008 at 04:00:00 (GMT-0300)
115919,IBM AIX man Local Privilege Escalation,"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-1274,IBM DOC IZ17177,6.9,'-,28180,09/16/2009 at 14:40:34 (GMT-0300),09/04/2008 at 04:00:00 (GMT-0300)
115920,IBM AIX uspchrp Buffer Overflow,"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-0587,IBM DOC 4072,7.2,'-,27429,09/17/2009 at 14:57:12 (GMT-0300),09/05/2008 at 04:00:00 (GMT-0300)
115921,Novell iPrint Client IppCreateServerRef() Remote Buffer Overflow Vulnerability,"Windows Authenticated Discovery, Patch Available, Exploit Available",Local,"CVE-2008-2436,CVE-2008-2431,CVE-2008-2432","5034540,5034560",9.3,'-,"30986,30813",09/08/2008 at 18:04:37 (GMT-0300),09/05/2008 at 04:00:00 (GMT-0300)
115923,Solaris 10 NFS Remote Procedure Calls Denial of Service Vulnerability (1019543.1),"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-3838,Oracle ID 1019543.1,7.2,'-,30853,02/09/2009 at 22:07:08 (GMT-0300),09/05/2008 at 04:00:00 (GMT-0300)
115924,EXIF Library EXIF File Processing Integer Overflow Vulnerability (RHSA-2007:0501-4),"Unix Authenticated Discovery, Patch Available",Local,CVE-2006-4168,RHSA-2007:0501,6.8,'-,24461,09/09/2008 at 04:00:00 (GMT-0300),09/09/2008 at 04:00:00 (GMT-0300)
115925,Citrix Presentation Server Client WFICA.OCX ActiveX Component Heap Buffer Overflow,"Windows Authenticated Discovery, Patch Available, Exploit Available",Local,CVE-2006-6334,CTX111827,6.8,'-,21458,09/09/2008 at 04:00:00 (GMT-0300),09/09/2008 at 04:00:00 (GMT-0300)
115926,Wireshark 1.0.2 Multiple Vulnerabilities (WNPA-SEC-2008-05),"Multiple Authentication Types Discovery, Patch Available",Local,,WNPA-SEC-2008-05,4.6,'-,31009,09/22/2008 at 02:42:22 (GMT-0300),09/09/2008 at 04:00:00 (GMT-0300)
115927,IBM Tivoli Storage Manager Client Code Execution and Security Bypass Vulnerability,"Windows Authenticated Discovery, Patch Available, Exploit Available",Local,"CVE-2007-5022,CVE-2007-4880",IBM Advisory,10,'-,25743,09/10/2008 at 15:38:31 (GMT-0300),09/10/2008 at 04:00:00 (GMT-0300)
115928,VMware Security Update (VMSA-2008-0014),"Multiple Authentication Types Discovery, Patch Available, Exploit Available",Local,"CVE-2008-3892,CVE-2008-2101,CVE-2007-5269,CVE-2008-1447,CVE-2008-3691,CVE-2008-3692,CVE-2008-3693,CVE-2008-3694,CVE-2008-3695,CVE-2007-5438,CVE-2008-3696,CVE-2008-3697,CVE-2008-3698,CVE-2008-1806,CVE-2008-1807,CVE-2008-1808,CVE-2007-5503",VMSA-2008-0014,10,'-,"30937,29641,29639,29637,29640,26650,26025,28276,25956,30934,30935,30936,29503,30131",12/08/2014 at 19:57:37 (GMT-0300),09/04/2008 at 16:11:25 (GMT-0300)
115929,Solaris NFS Kernel Module Denial of Service Vulnerability (1019556.1),"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-3839,Oracle ID 1019556.1,4.7,'-,30810,02/09/2009 at 22:09:35 (GMT-0300),09/09/2008 at 04:00:00 (GMT-0300)
115930,Novell eDirectory Integer Overflow Stack Corruption Vulnerability,"Windows Authenticated Discovery, Patch Available",Local,CVE-2008-3159,Novell Advisory,10,'-,30085,09/10/2008 at 15:55:50 (GMT-0300),09/10/2008 at 04:00:00 (GMT-0300)
115931,Sun Java JRE Vulnerabilities Related to Processing of XML Data,"Multiple Authentication Types Discovery, Patch Available",Local,"CVE-2008-3105,CVE-2008-3106",Oracle ID 1019338.1,8.3,'-,30143,11/24/2015 at 01:30:52 (GMT-0300),09/09/2008 at 04:00:00 (GMT-0300)
115932,Sun Java Web Start Multiple Vulnerabilities May Allow Elevation of Privileges(1019367.1),"Multiple Authentication Types Discovery, Patch Available, Exploit Available",Local,"CVE-2008-3111,CVE-2008-3112,CVE-2008-3113,CVE-2008-3114",Oracle ID 1019367.1,10,'-,30148,11/24/2015 at 01:30:52 (GMT-0300),09/09/2008 at 04:00:00 (GMT-0300)
115933,Sun Java JDK JRE Security Vulnerability in Secure Static Versioning (1019374.1),"Windows Authenticated Discovery, Patch Available",Local,CVE-2008-3115,Oracle ID 1019374.1,7.5,'-,30142,06/11/2009 at 19:35:53 (GMT-0300),09/10/2008 at 04:00:00 (GMT-0300)
115934,Security Vulnerabilities in Sun Java Runtime Environment Scripting Language Support (1019344.1),"Multiple Authentication Types Discovery, Patch Available",Local,,Oracle ID 1019344.1,7.5,'-,30144,06/11/2009 at 19:30:34 (GMT-0300),09/10/2008 at 04:00:00 (GMT-0300)
115935,Windows Media Encoder 9 Could Allow Remote Code Execution (MS08-053),"Windows Authenticated Discovery, Patch Available, Exploit Available, Malware Associated",Local,CVE-2008-3008,MS08-053,9.3,'-,31065,09/10/2008 at 01:15:13 (GMT-0300),09/09/2008 at 04:00:00 (GMT-0300)
115936,Solaris GNU tar Denial of Service Vulnerability (1019583.1),"Unix Authenticated Discovery, Patch Available",Local,CVE-2006-0300,Oracle ID 1019583.1,5.1,'-,16764,09/16/2008 at 04:00:00 (GMT-0300),09/16/2008 at 04:00:00 (GMT-0300)
115937,Apple QuickTime 7.5.5 Multiple Vulnerabilities,"Multiple Authentication Types Discovery, Patch Available",Local,"CVE-2008-3614,CVE-2008-3615,CVE-2008-3635,CVE-2008-3624,CVE-2008-3625,CVE-2008-3626,CVE-2008-3627,CVE-2008-3628,CVE-2008-3629",Apple QuickTime7.5.5,9.3,'-,"31086,31546,31548",12/12/2014 at 16:59:44 (GMT-0300),09/19/2008 at 04:00:00 (GMT-0300)
115938,Apple Bonjour for Windows mDNSResponder NULL Pointer Denial of Service (APPLE-SA-2008-09-09),"Windows Authenticated Discovery, Patch Available, Exploit Available",Local,"CVE-2008-2326,CVE-2008-3630",APPLE-SA-2008-09-09,6.4,'-,"31091,31093",09/15/2008 at 14:48:40 (GMT-0300),09/10/2008 at 15:55:12 (GMT-0300)
115939,Security Vulnerability in Sun Java Management Extensions (1019373.1),"Multiple Authentication Types Discovery, Patch Available",Local,CVE-2008-3103,Oracle ID 1019373.1,9.3,'-,30146,11/24/2015 at 01:30:52 (GMT-0300),09/10/2008 at 21:31:23 (GMT-0300)
115940,Oracle Java Runtime Environment Virtual Machine May Allow Elevation of Privileges (1019375.1),"Multiple Authentication Types Discovery, Patch Available",Local,CVE-2008-3107,Oracle ID 1019375.1,10,'-,30141,11/24/2015 at 01:30:52 (GMT-0300),09/10/2008 at 22:04:08 (GMT-0300)
115941,Oracle Sun Java Runtime Environment Multiple Unspecified Same Origin Policy Violation Vulnerabilities (1019376.1),"Multiple Authentication Types Discovery, Patch Available",Local,CVE-2008-3104,Oracle ID 1019376.1,6.8,'-,30140,03/13/2015 at 07:36:52 (GMT-0300),09/16/2008 at 04:00:00 (GMT-0300)
115942,Red Hat libxml2 Security Update (RHSA-2008:0884-3),"Unix Authenticated Discovery, Patch Available, Exploit Available",Local,"CVE-2003-1564,CVE-2008-3529","RHSA-2008:0884,RHSA-2008:0886",10,'-,31126,01/15/2016 at 15:12:36 (GMT-0300),09/16/2008 at 04:00:00 (GMT-0300)
115943,Sun Java Runtime Environment Font Processing Privilege Escalation Vulnerability (1019342.1),"Multiple Authentication Types Discovery, Patch Available",Local,CVE-2008-3108,Oracle ID 1019342.1,10,'-,30147,09/03/2009 at 19:16:42 (GMT-0300),09/16/2008 at 04:00:00 (GMT-0300)
115944,Kazaa Altnet Download Manager ActiveX Control Buffer Overflow Issue - Zero Day,"Windows Authenticated Discovery, Exploit Available",Local,CVE-2007-5217,,6.8,'-,25903,09/16/2008 at 04:00:00 (GMT-0300),09/16/2008 at 04:00:00 (GMT-0300)
115945,Ultra Office Control Multiple Vulnerabilities,"Windows Authenticated Discovery, Patch Available, Exploit Available",Local,"CVE-2008-3878, CVE-2008-3879",,9.3,'-,"30861,30863",08/19/2009 at 22:02:44 (GMT-0300),09/16/2008 at 04:00:00 (GMT-0300)
115946,Maxthon Browser Remote Denial of Service Vulnerability,Windows Authenticated Discovery,"Local,",,,7.5,'-,31098,09/16/2008 at 04:00:00 (GMT-0300),09/16/2008 at 04:00:00 (GMT-0300)
115947,Altiris Agent Detected,Multiple Authentication Types Discovery,"Local,",,,4.3,'-,,09/16/2008 at 04:00:00 (GMT-0300),
115948,Red Hat nss_ldap Security and Bug Fix Update (RHSA-2008:0715-5),"Unix Authenticated Discovery, Patch Available",Local,CVE-2007-5794,RHSA-2008:0715,4.3,'-,26452,09/16/2008 at 04:00:00 (GMT-0300),09/16/2008 at 04:00:00 (GMT-0300)
115949,ZoneAlarm Security Suite AntiVirus Directory Path Buffer Overflow Vulnerability,"Remote Discovery, Exploit Available",Local,CVE-2008-7009,,6.9,'-,31124,09/14/2009 at 17:21:28 (GMT-0300),09/23/2008 at 04:00:00 (GMT-0300)
115950,Red Hat coreutils Security Update (RHSA-2008:0780-3),"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-1946,RHSA-2008:0780,4.4,'-,30363,09/23/2008 at 04:00:00 (GMT-0300),09/23/2008 at 04:00:00 (GMT-0300)
115951,IBM Lotus Domino Web Server Accept Language HTTP Header Buffer Overflow Vulnerability,"Windows Authenticated Discovery, Patch Available, Exploit Available",Local,CVE-2008-2240,IBM advisory,10,'-,29310,09/18/2008 at 04:00:00 (GMT-0300),09/18/2008 at 04:00:00 (GMT-0300)
115953,Solaris and Red Hat bzip2 Command May Lead to Denial of Service (1019589.1),"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-1372,Oracle ID 1019589.1,4.3,'-,28286,09/24/2008 at 15:15:10 (GMT-0300),09/23/2008 at 04:00:00 (GMT-0300)
115955,Apple Mac OS X 10.5.5 and Security Update 2008-006 Not Installed (APPLE-SA-2008-09-15),"Unix Authenticated Discovery, Patch Available, Exploit Available",Local,"CVE-2008-2305,CVE-2008-1100,CVE-2008-1387,CVE-2008-0314,CVE-2008-1833,CVE-2008-1835,CVE-2008-1836,CVE-2008-1837,CVE-2008-2713,CVE-2008-3215,CVE-2008-2329,CVE-2008-2330,CVE-2008-2331,CVE-2008-3613,CVE-2008-2327,CVE-2008-2332,CVE-2008-3608,CVE-2008-1382,CVE-2008-3609,CVE-2008-3610,CVE-2008-3611,CVE-2008-1447,CVE-2008-1483,CVE-2008-1657,CVE-2008-3614,CVE-2008-2376,CVE-2008-3616,CVE-2008-2312,CVE-2008-3617,CVE-2008-3618,CVE-2008-3619,CVE-2008-3621,CVE-2008-3622",APPLE-SA-2008-09-15,10,'-,"31189,30832,28784,28798,28531,28444,30131,28770,28756,29750,31086,28782",09/18/2008 at 04:00:00 (GMT-0300),09/18/2008 at 04:00:00 (GMT-0300)
115956,LANDesk Multiple Products Buffer Overflow Vulnerability,"Windows Authenticated Discovery, Patch Available",Local,CVE-2008-2468,Landesk,10,'-,31193,09/23/2008 at 04:00:00 (GMT-0300),09/23/2008 at 04:00:00 (GMT-0300)
115957,Baidu Hi CSTransfer.dll Remote Stack Buffer Overflow Vulnerability - Zero Day,Windows Authenticated Discovery,Local,CVE-2008-6444,,10,'-,31162,09/14/2009 at 17:25:34 (GMT-0300),09/19/2008 at 04:00:00 (GMT-0300)
115958,Apple QuickTime Remote Buffer Overflow Vulnerability - Zero Day,"Multiple Authentication Types Discovery, Exploit Available",Local,CVE-2008-4116,,9.3,'-,31212,09/15/2009 at 21:40:19 (GMT-0300),09/23/2008 at 04:00:00 (GMT-0300)
115959,Adobe Illustrator File Processing Code Execution Vulnerability (APSA08-07),"Unix Authenticated Discovery, Patch Available",Local,CVE-2008-3961,APSA08-07,9.3,'-,31208,06/17/2009 at 18:21:16 (GMT-0300),10/01/2008 at 04:00:00 (GMT-0300)
115960,Macrovision InstallShield FLEXnet Connect ActiveX Control Buffer Overflow Vulnerability,"Windows Authenticated Discovery, Patch Available",Local,CVE-2008-2470,Q113020,9.3,'-,31235,01/25/2013 at 19:39:26 (GMT-0300),09/25/2008 at 04:00:00 (GMT-0300)
115961,Foxmail Email Client mailto Buffer Overflow Vulnerability - Zero Day,"Windows Authenticated Discovery, Exploit Available",Local,CVE-2008-5839,,9.3,'-,31294,09/14/2009 at 17:27:53 (GMT-0300),09/25/2008 at 04:00:00 (GMT-0300)
115962,Chilkat XML ActiveX Control Multiple Vulnerabilities - Zero Day,"Remote Discovery, Exploit Available",Local,CVE-2008-4343,,9.3,'-,31332,09/15/2009 at 21:38:34 (GMT-0300),10/01/2008 at 04:00:00 (GMT-0300)
115963,Mozilla Firefox and SeaMonkey Multiple Vulnerabilities,"Multiple Authentication Types Discovery, Patch Available, Exploit Available",Local,"CVE-2008-0016, CVE-2008-3835, CVE-2008-3837, CVE-2008-4058, CVE-2008-4059, CVE-2008-4060, CVE-2008-4061, CVE-2008-4062, CVE-2008-4063, CVE-2008-4064, CVE-2008-4065, CVE-2008-4066, CVE-2008-4067,CVE-2008-4068, CVE-2008-4069, CVE-2008-4070","MFSA2008-37,MFSA2008-38,MFSA2008-40,MFSA2008-41,MFSA2008-42,MFSA2008-43,MFSA2008-44,MFSA2008-45,MFSA2008-46",10,'-,"31397,31411,31346",10/02/2008 at 17:01:39 (GMT-0300),10/01/2008 at 04:00:00 (GMT-0300)
115964,SUSE Security Announcement: Linux Kernel (SUSE-SA:2008:044),"Unix Authenticated Discovery, Patch Available",Local,"CVE-2008-1673, CVE-2008-3272, CVE-2008-3275, CVE-2008-3276",SUSE-SA:2008:044,10,'-,"29589,30704,30559,30647",09/29/2008 at 17:57:39 (GMT-0300),09/25/2008 at 14:29:24 (GMT-0300)
115965,Red Hat Kernel Security and Bug Fix Update (RHSA-2008:0885-10),"Unix Authenticated Discovery, Patch Available",Local,"CVE-2007-6417, CVE-2007-6716, CVE-2008-2931, CVE-2008-3272, CVE-2008-3275",RHSA-2008:0885,7.2,'-,"27694,30126,30559,30647,31515",09/30/2008 at 04:00:00 (GMT-0300),09/30/2008 at 04:00:00 (GMT-0300)
